CNES;CODUFMUN;COD_CEP;CPF_CNPJ;PF_PJ;NIV_DEP;CNPJ_MAN;COD_IR;REGSAUDE;MICR_REG;DISTRSAN;DISTRADM;VINC_SUS;TPGESTAO;ESFERA_A;RETENCAO;ATIVIDAD;NATUREZA;CLIENTEL;TP_UNID;TURNO_AT;NIV_HIER;TERCEIRO;TP_PREST;GESPRG1E;GESPRG1M;GESPRG2E;GESPRG2M;GESPRG4E;GESPRG4M;NIVATE_A;GESPRG3E;GESPRG3M;GESPRG5E;GESPRG5M;GESPRG6E;GESPRG6M;NIVATE_H;AP01CV01;AP01CV02;AP01CV05;AP01CV06;AP01CV03;AP01CV04;AP01CV07;AP02CV01;AP02CV02;AP02CV05;AP02CV06;AP02CV03;AP02CV04;AP02CV07;AP03CV01;AP03CV02;AP03CV05;AP03CV06;AP03CV03;AP03CV04;AP03CV07;AP04CV01;AP04CV02;AP04CV05;AP04CV06;AP04CV03;AP04CV04;AP04CV07;AP05CV01;AP05CV02;AP05CV05;AP05CV06;AP05CV03;AP05CV04;AP05CV07;AP06CV01;AP06CV02;AP06CV05;AP06CV06;AP06CV03;AP06CV04;AP06CV07;AP07CV01;AP07CV02;AP07CV05;AP07CV06;AP07CV03;AP07CV04;AP07CV07;ATEND_PR;IDEQUIPE;TIPO_EQP;NOME_EQP;ID_AREA;NOMEAREA;ID_SEGM;DESCSEGM;TIPOSEGM;DT_ATIVA;DT_DESAT;QUILOMBO;ASSENTAD;POPGERAL;ESCOLA;INDIGENA;PRONASCI;MOTDESAT;TP_DESAT;COMPETEN;NAT_JUR
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010061901656848;70;ESF 0619/03 - ALECRIM;5300100619;ESF 0619/03 - ALECRIM;53001001;SEGMENTO URBANO;1;201803;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010061200471666;70;ESF 0612/14 - SERRA AZUL;5300100612;ESF 0612/14 - SERRA AZUL;53001001;SEGMENTO URBANO;1;201902;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010061701616412;70;ESF 0617/02 - ERVA-DOCE;5300100617;ESF 0617/02 - ERVA-DOCE;53001001;SEGMENTO URBANO;1;201701;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010038401642049;70;ESF 0384/07 - GIRASSOL;5300100384;ESF 0384/07 - GIRASSOL;53001001;SEGMENTO URBANO;1;201912;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010038501642235;70;ESF 0385/09 - VIOLETA;5300100385;ESF 0385/09 - VIOLETA;53001001;SEGMENTO URBANO;1;202001;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010038601642243;70;ESF 0386/10 - LIRIO;5300100386;ESF 0386/10 - LIRIO;53001001;SEGMENTO URBANO;1;201912;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102062801;71;ESB LIRIO;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201912;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000302062836;71;ESB ERVA-DOCE;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;201701;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000402062844;71;ESB ALECRIM;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;201803;900001;0;0;0;0;0;0;00;0;202212;1023
7368895;530010;73080050;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000202062828;71;ESB BEM-ME-QUER;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;201907;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101669206;72;NASF UBS 04 REC;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201809;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010040700470074;70;ESF 17 AZUL - UBS 04 REC;5300100407;ESF 17 AZUL - UBS 04 REC;53001001;SEGMENTO URBANO;1;201207;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000301925733;71;ESB 03 - UBS 04 REC;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010039600470058;70;ESF 06 ROSA - UBS 04 REC;5300100396;ESF 06 ROSA - UBS 04 REC;53001001;SEGMENTO URBANO;1;201703;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010040000470066;70;ESF 10 VERDE - UBS 04 REC;5300100400;ESF 10 VERDE - UBS 04 REC;53001001;SEGMENTO URBANO;1;201206;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010040401468618;70;ESF 14 LILAS - UBS 04 REC;5300100404;ESF 14 LILAS - UBS 04 REC;53001001;SEGMENTO URBANO;1;202003;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101925660;71;ESB 01 - UBS 04 REC;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010040600470082;70;ESF 16 LARANJA - UBS 04 REC;5300100406;ESF 16 LARANJA - UBS 04 REC;53001001;SEGMENTO URBANO;1;201206;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010040501482262;70;ESF 15 VERMELHA - UBS 04 REC;5300100405;ESF 15 VERMELHA - UBS 04 REC;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000502064383;71;ESB 05 - UBS 04 REC;5300100005;EMAP 01 TAGUATINGA;53001001;SEGMENTO URBANO;1;202007;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000402064375;71;ESB 04 - UBS 04 REC;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;202007;900001;0;0;0;0;0;0;00;0;202212;1023
7417632;530010;72620400;00000000000000;3;3;00394700000108;NA;4;NA;0130;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000201925717;71;ESB 02 - UBS 04 REC;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
7423489;530010;71693032;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010057500471313;70;ESF EQ 17 - SAO JOSE;5300100575;ESF EQ 17 - SAO JOSE;53001001;SEGMENTO URBANO;1;201210;900001;0;0;0;0;0;0;00;0;202212;1023
7526504;530010;71884376;00000000000000;3;3;00394700000108;NA;01;NA;0135;NA;1;E;NA;NA;04;NA;NA;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010045100470422;70;ESF 12 - UBS 5 RF II - CAUB II;5300100451;ESF 12 - UBS 5 RF II - CAUB II;53001001;SEGMENTO URBANO;1;201409;900001;0;0;0;0;0;0;00;0;202212;1023
7526504;530010;71884376;00000000000000;3;3;00394700000108;NA;01;NA;0135;NA;1;E;NA;NA;04;NA;NA;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010045000470384;70;ESF 11 - UBS 5 RF II - CAUB II;5300100450;ESF 11 - UBS 5 RF II - CAUB II;53001001;SEGMENTO URBANO;1;201308;900001;0;0;0;0;0;0;00;0;202212;1023
7526504;530010;71884376;00000000000000;3;3;00394700000108;NA;01;NA;0135;NA;1;E;NA;NA;04;NA;NA;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010044800470406;70;ESF 09 - UBS 5 RIACHO FUNDO II;5300100448;ESF 09 - UBS 5 RIACHO FUNDO II;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
7526504;530010;71884376;00000000000000;3;3;00394700000108;NA;01;NA;0135;NA;1;E;NA;NA;04;NA;NA;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010500502268817;70;ESF 17 UBS 05 RIACHO FUNDO II;5300105005;ESF 17 UBS 05 RIACHO FUNDO II;53001001;SEGMENTO URBANO;1;202207;900001;0;0;0;0;0;0;00;0;202212;1023
7559194;530010;72547325;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010051900471038;70;0519/02;5300100519;0519/02;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
7559194;530010;72547325;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010054001668595;70;0540/23;5300100540;0540/23;53001001;SEGMENTO URBANO;1;202003;900001;0;0;0;0;0;0;00;0;202212;1023
7566530;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;02;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000402238837;74;COMPLEMENTAR PSICOSOCIAL 30H;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;202207;900001;0;0;0;0;0;0;00;0;202212;1023
7566530;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;02;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000302238918;74;COMPLEMENTAR PSICOSOCIAL 20H;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202207;900001;0;0;0;0;0;0;00;0;202212;1023
7566530;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;02;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000502238896;74;EQUIPE AMPLIADA 20H;5300100005;EMAP 01 TAGUATINGA;53001001;SEGMENTO URBANO;1;202207;900001;0;0;0;0;0;0;00;0;202212;1023
7566530;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;02;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000200471232;74;EQUIPE CARLA MACHADO;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;201912;900001;0;0;0;0;0;0;00;0;202212;1023
7566530;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;02;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101630539;74;EQ 30 TIPO I PDF I;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201906;202207;0;0;0;0;0;0;02;1;202212;1023
7686730;530010;73017017;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102062879;71;ESB DENTE-DE-LEAO;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201807;900001;0;0;0;0;0;0;00;0;202212;1023
7686730;530010;73017017;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010062501593447;70;ESF 0625/18 - FLOR DE LIS;5300100625;ESF 0625/18 - FLOR DE LIS;53001001;SEGMENTO URBANO;1;201603;900001;0;0;0;0;0;0;00;0;202212;1023
7686730;530010;73017017;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101614592;72;NASF FLOR DE LOTUS;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201812;900001;0;0;0;0;0;0;00;0;202212;1023
7686730;530010;73017017;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010061100471526;70;ESF 0611/13 - AMOR-PERFEITO;5300100611;ESF 0611/13 - AMOR-PERFEITO;53001001;SEGMENTO URBANO;1;201909;900001;0;0;0;0;0;0;00;0;202212;1023
7687079;530010;73031615;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010060400471585;70;ESF 0604/09 - ROTA DO CAVALO;5300100604;ESF 0604/09 - ROTA DO CAVALO;53001002;SEGMENTO RURAL;2;201102;900001;0;0;0;0;0;0;00;0;202212;1023
7687079;530010;73031615;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102062704;71;ESB HARAS DO SOL;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201804;900001;0;0;0;0;0;0;00;0;202212;1023
7771479;530010;72338712;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000502235153;71;ESB 04 - UBS11 SAM;5300100005;EMAP 01 TAGUATINGA;53001001;SEGMENTO URBANO;1;202112;900001;0;0;0;0;0;0;00;0;202212;1023
7771479;530010;72338712;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010051601515373;70;ESF 48 - UBS 11 SAM;5300100516;ESF 48 - UBS 11 SAM;53001001;SEGMENTO URBANO;1;202003;900001;0;0;0;0;0;0;00;0;202212;1023
7771479;530010;72338712;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102064294;71;ESB 01 - UBS 11 SAM;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202007;900001;0;0;0;0;0;0;00;0;202212;1023
7771479;530010;72338712;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000402064227;71;ESB 03 - UBS 11 SAM;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;202007;900001;0;0;0;0;0;0;00;0;202212;1023
7771479;530010;72338712;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000100470678;72;NASF UBS 11 SAM;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
