CO_UNIDADE;CO_CNES;NO_FANTASIA;CO_CEP;TP_UNIDADE;ESTADO_CODIGO;CO_TIPO_ESTABELECIMENTO;ANO;MES;CO_SUB_TIPO_UNIDADE;TIPO;MUNICIPIO_CODIGO;ESTADO_NOME;ESTADO_POPULACAO;MUNICIPIO_NOME;MUNICIPIO_POPULACAO;ESTADO_SIGLA;REGIAO_SAUDE_CODIGO;REGIAO_SAUDE_NOME;REGIAO_SAUDE_POPULACAO
2915605595533;5595533;CAPS I REPENSANDO DE PORTAS ABERTAS;45836000;70;29;17;2019;12;1;CAPS I;291560;Bahia;14659023;Itamaraju;60831;BA;29026;Teixeira de Freitas;436461
2310206163394;6163394;CENTRO DE ATENCAO PSICOSSOCIAL;62680000;70;23;17;2019;12;1;CAPS I;231020;Ceará;8936431;Paracuru;40046;CE;23002;2ª Região Caucaia;636924
2408003519414;3519414;CAPS AD III;59612208;70;24;17;2019;12;5;CAPS ALCOOL E DROGA;240800;Rio Grande do Norte;3303953;Mossoró;264181;RN;24002;2ª Região de Saúde - Mossoró;450030
2509806378617;6378617;CAPS I MULUNGU;58354000;70;25;17;2019;12;1;CAPS I;250980;Paraíba;4030961;Mulungu;8812;PB;25002;2ª Região;292135
2307505774829;5774829;CAPS I;63300000;70;23;17;2019;12;1;CAPS I;230750;Ceará;8936431;Lavras da Mangabeira;30693;CE;23017;17ª Região Icó;159484
2304459411623;9411623;CAPS I FORTIM;62815000;70;23;16;2019;12;1;CAPS I;230445;Ceará;8936431;Fortim;17308;CE;23007;7ª Região Aracati;128716
3135106036155;6036155;CAPS I MARIA AMELIA CARDOSO RAIO DE SOL;39442248;70;31;17;2019;12;4;CAPS INFANTO/JUVENIL;313510;Minas Gerais;20732660;Janaúba;70001;MG;31052;Janaúba/Monte Azul;263422
3543303468682;3468682;CENTRO DE ATENCAO PSICOSSOCIAL II;9400500;70;35;17;2019;12;2;CAPS II;354330;São Paulo;46024937;Ribeirão Pires;116174;SP;35015;Grande ABC;2725209
2906502387565;2387565;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II;43810271;70;29;16;2019;12;2;CAPS II;290650;Bahia;14659023;Candeias;77026;BA;29020;Salvador;3133506
2930503020487;3020487;CAPS SERRINHA;48700000;70;29;17;2019;12;2;CAPS II;293050;Bahia;14659023;Serrinha;85696;BA;29025;Serrinha;641288
2111306050247;6050247;CAPS AD;65010000;70;21;17;2019;12;5;CAPS ALCOOL E DROGA;211130;Maranhão;6800605;São Luís;1061374;MA;21016;São Luís;1526896
2208406047637;6047637;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS CAPS AD;64260000;70;22;17;2019;12;5;CAPS ALCOOL E DROGA;220840;Piauí;3270174;Piripiri;65762;PI;22003;Cocais;400760
2516203503313;3503313;CAPS INFANTIL JOAO PAULO II;58800290;70;25;17;2019;12;1;CAPS I;251620;Paraíba;4030961;Sousa;67425;PB;25010;10ª Região;113545
5300107282494;7282494;CAPS AD III SAMAMBAIA;72301527;70;53;17;2019;12;2;CAPS II;530022;Distrito Federal;2923369;Samambaia;231942;DF;53008;SUDOESTE;766477
2509105786797;5786797;CENTRO DE ATENCAO PSICOSSOCIAL DE MARI CAPS I;58345000;70;25;17;2019;12;1;CAPS I;250910;Paraíba;4030961;Mari;21251;PB;25001;1ª Região Mata Atlântica;1391802
2913805811856;5811856;CAPS I ANTONIO SOUZA SILVA;44680000;70;29;17;2019;12;1;CAPS I;291380;Bahia;14659023;Ipecaetá;16230;BA;29006;Feira de Santana;1187745
3550305878675;5878675;CAPS AD III ITAQUERA;8295010;70;35;17;2019;12;3;CAPS III;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
2707703860752;3860752;CAPS II MARIA SALETE DA SILVA;57100000;70;27;17;2019;12;2;CAPS II;270770;Alagoas;3125254;Rio Largo;93729;AL;27001;1ª Região de Saúde;1250904
2904903870316;3870316;CENTRO DE ATENCAO PSICOSSOCIAL ANA NERY;44300000;70;29;17;2019;12;1;CAPS I;290490;Bahia;14659023;Cachoeira;31982;BA;29005;Cruz das Almas;251478
2109103826988;3826988;CENTRO DE ATENDIMENTO PSICOSSOCIAL DE PRESIDENTE DUTRA;65760000;70;21;17;2019;12;1;CAPS I;210910;Maranhão;6800605;Presidente Dutra;45102;MA;21012;Presidente Dutra;272627
3171303835839;3835839;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;36572164;70;31;17;2019;12;2;CAPS II;317130;Minas Gerais;20732660;Viçosa;85119;MG;31061;Viçosa;143065
2516003860000;3860000;CENTRO DE ATENCAO PSICO SOCIAL I;58225000;70;25;17;2019;12;1;CAPS I;251600;Paraíba;4030961;Solânea;26777;PB;25002;2ª Região;292135
5007693872424;3872424;CENTRO DE ATENCAO PSICOSSOCIAL NOVO CAMINHAR;79490000;70;50;17;2019;12;1;CAPS I;500769;Mato Grosso do Sul;2833742;São Gabriel do Oeste;31846;MS;50001;Campo Grande;1549444
2403103803775;3803775;CAPS CENTRO DE APOIO PSIQUICO SOCIAL MARIA VENUS CUNHA;59380000;70;24;17;2019;12;2;CAPS II;240310;Rio Grande do Norte;3303953;Currais Novos;41341;RN;24004;4ª Região de Saúde - Caicó;296550
4108303860256;3860256;CAPS AD SOLIDARIEDADE;85853250;70;41;17;2019;12;5;CAPS ALCOOL E DROGA;410830;Paraná;11835379;Foz do Iguaçu;286323;PR;41009;9ª RS Foz do Iguaçu;445448
2901105503299;5503299;CENTRO DE ATENCAO PSICOSOCIAL CAPS I;44230000;70;29;16;2019;12;1;CAPS I;290110;Bahia;14659023;Amélia Rodrigues;23639;BA;29006;Feira de Santana;1187745
2305906196586;6196586;CENTRO DE ATENCAO PSICOSSOCIAL DE IPUEIRAS;62230000;70;23;17;2019;12;1;CAPS I;230590;Ceará;8936431;Ipueiras;36751;CE;23015;15ª Região Crateús;290296
2709305502756;5502756;AMBULATORIO DE SAUDE MENTAL;57800000;70;27;16;2019;12;1;CAPS I;270930;Alagoas;3125254;União dos Palmares;59093;AL;27003;3ª Região de Saúde;193044
1100055571340;5571340;UNIDADE DE SAUDE MENTAL DE CEREJEIRAS;76997000;70;11;17;2019;12;1;CAPS I;110005;Rondônia;1616379;Cerejeiras;15237;RO;11006;Cone Sul;150724
4313405516412;5516412;CAPS II SANTO AFONSO;93320650;70;43;16;2019;12;2;CAPS II;431340;Rio Grande do Sul;11088065;Novo Hamburgo;241306;RS;43007;Região 07 - Vale dos Sinos;792474
2928203855821;3855821;CAPS I CENTRO ATENCAO PSIQUICO SOCIAL;47700000;70;29;17;2019;12;1;CAPS I;292820;Bahia;14659023;Santana;24778;BA;29021;Santa Maria da Vitória;303094
2906803835367;3835367;CAPS I CENTRO DE ATENCAO PSICOSSOCIAL;48840000;70;29;17;2019;12;1;CAPS I;290680;Bahia;14659023;Cansanção;39475;BA;29025;Serrinha;641288
2301905521955;5521955;CENTRO DE ATENCAO PSICOSSOCIAL INFANTIL CAPSI;63180000;70;23;17;2019;12;4;CAPS INFANTO/JUVENIL;230190;Ceará;8936431;Barbalha;72700;CE;23021;21ª Região Juazeiro do Norte;437268
5103353474755;3474755;CENTRO DE ATENCAO PSICOSSOCIAL DE CONFRESA;78652000;70;51;17;2019;12;1;CAPS I;510335;Mato Grosso;3784239;Confresa;35514;MT;51003;Araguaia Xingu;87776
2510805570522;5570522;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS;58700590;70;25;17;2019;12;5;CAPS ALCOOL E DROGA;251080;Paraíba;4030961;Patos;103199;PB;25006;6ª Região;227380
2925503471667;3471667;CAPS I PRADO;45980000;70;29;17;2019;12;1;CAPS I;292550;Bahia;14659023;Prado;31715;BA;29026;Teixeira de Freitas;436461
2912705909872;5909872;CAPS ANTONIO ANACLETO ASSUNCAO;45500000;70;29;17;2019;12;1;CAPS I;291270;Bahia;14659023;Ibirapitanga;27341;BA;29012;Itabuna;464889
2612205657229;5657229;CENTRO DE ATENCAO PSICOSSOCIAL RASGA TRISTEZA;56000000;70;26;17;2019;12;1;CAPS I;261220;Pernambuco;9051113;Salgueiro;62206;PE;26011;Salgueiro;140604
3130905569532;5569532;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;35330000;70;31;17;2019;12;1;CAPS I;313090;Minas Gerais;20732660;Inhapim;22327;MG;31034;Caratinga;195441
3112005628113;5628113;CAPS I CANDEIAS MG;37280000;70;31;17;2019;12;1;CAPS I;311200;Minas Gerais;20732660;Candeias;14017;MG;31089;Campo Belo;95395
3103505663598;5663598;CAPS AD CENTRO DE ATENCAO PSICOSSOCIAL DE ALCOOL E DROGAS;38440148;70;31;14;2019;12;5;CAPS ALCOOL E DROGA;310350;Minas Gerais;20732660;Araguari;121424;MG;31075;Uberlândia / Araguari;954225
2800605618843;5618843;CAPS I PEDRO BISPO DA CRUZ BARRA DAS AGUAS;49140000;70;28;17;2019;12;1;CAPS I;280060;Sergipe;2211868;Barra dos Coqueiros;41644;SE;28001;Aracaju;818113
2931355663288;5663288;CAPS AD CENTRO PSICOSSOCIAL DE ALCCOL E DROGA;45990120;70;29;17;2019;12;5;CAPS ALCOOL E DROGA;293135;Bahia;14659023;Teixeira de Freitas;147454;BA;29026;Teixeira de Freitas;436461
5208905656788;5656788;CAPS DR ADERSON CAVALCANTE COELHO;76600000;70;52;17;2019;12;1;CAPS I;520890;Goiás;6950976;Goiás;23485;GO;52012;Rio Vermelho;207458
5201403642224;3642224;CAPS III BEM ME QUER;74975055;70;52;16;2019;12;4;CAPS INFANTO/JUVENIL;520140;Goiás;6950976;Aparecida de Goiânia;500760;GO;52002;Centro Sul;923411
2208303688933;3688933;CENTRO DE ATENCAO PSICOSOCIAL CAPS I PIRACURUCA;64240000;70;22;17;2019;12;1;CAPS I;220830;Piauí;3270174;Piracuruca;28906;PI;22003;Cocais;400760
4204803669289;3669289;CENTRO DE ATENCAO PSICOSSOCIAL;89520000;70;42;17;2019;12;1;CAPS I;420480;Santa Catarina;7762154;Curitibanos;40289;SC;42009;Alto Vale do Rio do Peixe;288553
3159603691969;3691969;CAPS SANTA RITA DO SAPUCAI;37540000;70;31;16;2019;12;1;CAPS I;315960;Minas Gerais;20732660;Santa Rita do Sapucaí;40719;MG;31007;Pouso Alegre;584894
2504006087655;6087655;CAPS DE GALANTE;58446000;70;25;17;2019;12;1;CAPS I;250400;Paraíba;4030961;Campina Grande;418140;PB;25016;16ª Região;553480
4206703717755;3717755;CENTRO DE ATENCAO PSICOSOCIAL CAPS HERVAL D OESTE;89610000;70;42;17;2019;12;1;CAPS I;420670;Santa Catarina;7762154;Herval d'Oeste;21339;SC;42008;Meio Oeste;192714
3162403756459;3756459;CENTRO DE ATENCAO PSICOSSOCIAL;39430000;70;31;17;2019;12;1;CAPS I;316240;Minas Gerais;20732660;São João da Ponte;23840;MG;31049;Brasília de Minas/São Francisco;219413
2311603762548;3762548;CAPS MARIA CELSA TEIXEIRA DE ARAUJO;62790000;70;23;17;2019;12;1;CAPS I;231160;Ceará;8936431;Redenção;25813;CE;23003;3ª Região Maracanaú;500942
2211305869951;5869951;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I VALENCA;64300000;70;22;17;2019;12;1;CAPS I;221130;Piauí;3270174;Valença do Piauí;22316;PI;22010;Vale do Sambito;102351
2305503595420;3595420;CENTRO ATENCAO PSICOSSOCIAL INFANCIA E ADOLESC CAPS I;63500292;70;23;17;2019;12;4;CAPS INFANTO/JUVENIL;230550;Ceará;8936431;Iguatu;97733;CE;23018;18ª Região Iguatú;284362
1303403632067;3632067;CENTRO DE ATENCAO PSICOSSOCIAL ADOLFO LOURIDO;69151160;70;13;17;2019;12;2;CAPS II;130340;Amazonas;3952262;Parintins;96251;AM;13005;Baixo Amazonas;232675
5003702710927;2710927;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II;79826080;70;50;17;2019;12;2;CAPS II;500370;Mato Grosso do Sul;2833742;Dourados;261019;MS;50003;Dourados;869992
2105303469905;3469905;CAPSIJ CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;65901550;70;21;17;2019;12;4;CAPS INFANTO/JUVENIL;210530;Maranhão;6800605;Imperatriz;273027;MA;21008;Imperatriz;538362
4100406002919;6002919;CAPS II ALMIRANTE TAMANDARE;83501140;70;41;17;2019;12;2;CAPS II;410040;Paraná;11835379;Almirante Tamandaré;122032;PR;41002;2ª RS Metropolitana;3742171
3101705466296;5466296;CAPS;39900000;70;31;17;2019;12;1;CAPS I;310170;Minas Gerais;20732660;Almenara;39915;MG;31094;Almenara/Jacinto;157885
4308207350899;7350899;CAPS I FLORESCER;95270000;70;43;17;2019;12;1;CAPS I;430820;Rio Grande do Sul;11088065;Flores da Cunha;33430;RS;43026;Região 26 - Uva Vale;198249
4123857588062;7588062;CAPS I PAGINAS DA VIDA;85230000;70;41;17;2019;12;1;CAPS I;412385;Paraná;11835379;Santa Maria do Oeste;9811;PR;41022;22ª RS Ivaiporã;136236
3100907574029;7574029;CENTRO DE ATENCAO PSICOSSOCIAL AD II AGUAS BELAS;39880000;70;31;17;2019;12;5;CAPS ALCOOL E DROGA;310090;Minas Gerais;20732660;Águas Formosas;18430;MG;31062;Águas Formosas;55269
2502307672551;7672551;CENTRO DE ATENCAO PSICOSSOCIAL VER FRANCISCO F DE LIMA;58887000;70;25;17;2019;12;1;CAPS I;250230;Paraíba;4030961;Bom Sucesso;4660;PB;25008;8ª Região;113557
3306209997113;9997113;CAPS INFANTO JUVENIL MORADA DAS PALMEIRAS;27700000;70;33;17;2019;12;4;CAPS INFANTO/JUVENIL;330620;Rio de Janeiro;16615526;Vassouras;38081;RJ;33003;Centro-Sul;321895
3554507637047;7637047;CAPS I DR JOSE JOAQUIM DETOLEDO DR ZECA;18530000;70;35;17;2019;12;1;CAPS I;355450;São Paulo;46024937;Tietê;38336;SP;35163;Sorocaba;1848052
4202107638191;7638191;CAPS I MICRORREGIONAL;88390000;70;42;17;2019;12;1;CAPS I;420210;Santa Catarina;7762154;Barra Velha;45633;SC;42017;vale do itapocú;344345
4314109156577;9156577;CAPS INFANTIL;99010090;70;43;16;2019;12;4;CAPS INFANTO/JUVENIL;431410;Rio Grande do Sul;11088065;Passo Fundo;217240;RS;43017;Região 17 - Planalto;431211
3508807637845;7637845;CAPS I DR RAMALHO FRANCO;16500000;70;35;17;2019;12;1;CAPS I;350880;São Paulo;46024937;Cafelândia;16478;SP;35065;Lins;156807
3516407630581;7630581;CAPS;7803000;70;35;17;2019;12;2;CAPS II;351640;São Paulo;46024937;Franco da Rocha;159367;SP;35012;Franco da Rocha;655305
3515187647980;7647980;CAPS AD E S PINHAL SP;13990000;70;35;17;2019;12;5;CAPS ALCOOL E DROGA;351518;São Paulo;46024937;Espírito Santo do Pinhal;39700;SP;35142;Mantiqueira;266644
2608257647867;7647867;CAPS JUCATI;55398000;70;26;17;2019;12;1;CAPS I;260825;Pernambuco;9051113;Jucati;11536;PE;26004;Garanhuns;537943
3132407636695;7636695;CAPS AD DE ITAJUBA;37500061;70;31;17;2019;12;2;CAPS II;313240;Minas Gerais;20732660;Itajubá;90776;MG;31003;Itajubá;197802
3150507686234;7686234;CAPS I CENTRO DE ATENCAO PSICOSSOCIAL DE PIMENTA;35585000;70;31;17;2019;12;1;CAPS I;315050;Minas Gerais;20732660;Pimenta;8210;MG;31093;Piumhi;76874
2704307696124;7696124;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS CAPSAD;57055320;70;27;17;2019;12;5;CAPS ALCOOL E DROGA;270430;Alagoas;3125254;Maceió;960667;AL;27001;1ª Região de Saúde;1250904
3516009015884;9015884;CAPS I;17830000;70;35;17;2019;12;1;CAPS I;351600;São Paulo;46024937;Flórida Paulista;13009;SP;35091;Adamantina;128183
3548909030026;9030026;CENTRO DE ATENCAO PSICOSSOCIAL CAPS INFANTIL;13560161;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;354890;São Paulo;46024937;São Carlos;256898;SP;35034;Coração do DRS III;392670
3100307674945;7674945;CAPS I FRUTOS DO ESPIRITO SANTO AMOR PAZ E ALEGRIA;35365000;70;31;16;2019;12;1;CAPS I;310030;Minas Gerais;20732660;Abre Campo;13882;MG;31059;Manhuaçu;344382
4309307676603;7676603;CAPS AD GUAIBA;92706000;70;43;17;2019;12;5;CAPS ALCOOL E DROGA;430930;Rio Grande do Sul;11088065;Guaíba;91304;RS;43009;Região 09 - Carbonífera/Costa Doce;381871
2102757673388;7673388;CENTRO DE ATENCAO PSICOSSOCIAL ANA LUCIA DAMASCENO;65735000;70;21;17;2019;12;1;CAPS I;210275;Maranhão;6800605;Capinzal do Norte;11372;MA;21012;Presidente Dutra;272627
3303909177558;9177558;CAPS II NUBIA HELENA DOS SANTOS;25740080;70;33;17;2019;12;0;;330390;Rio de Janeiro;16615526;Petrópolis;304758;RJ;33009;Serrana;972989
1713207690657;7690657;CAPS I DONA VITURINA BORBA;77650000;70;17;17;2019;12;1;CAPS I;171320;Tocantins;1584306;Miracema do Tocantins;19561;TO;17006;Capim Dourado;410790
2512807676778;7676778;CENTRO DE ATENCAO PSICOSSOCIAL JULIANA ANA DE LIMA;58870000;70;25;17;2019;12;1;CAPS I;251280;Paraíba;4030961;Riacho dos Cavalos;8498;PB;25008;8ª Região;113557
4114107688164;7688164;CAPS I RENASCER;87160000;70;41;17;2019;12;1;CAPS I;411410;Paraná;11835379;Mandaguaçu;31544;PR;41015;15ª RS Maringá;930490
3552207709641;7709641;CAPS III ARTE DO ENCONTRO;18090500;70;35;17;2019;12;3;CAPS III;355220;São Paulo;46024937;Sorocaba;738128;SP;35163;Sorocaba;1848052
3550309113088;9113088;CAPS INFANTO JUVENIL BUTANTA;5360170;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
3148107735146;7735146;CENTRO DE ATENCAO PSICOSSOCIAL CAPS AD III;38740510;70;31;17;2019;12;7;CAPS ALCOOL E DROGAS III - REGIONAL;314810;Minas Gerais;20732660;Patrocínio;91901;MG;31074;Patrocínio / Monte Carmelo;195496
3139407726082;7726082;CENTRO DE ATENCAO PSICOSSOCIAL DE MANHUACU CAPS I;36902260;70;31;17;2019;12;1;CAPS I;313940;Minas Gerais;20732660;Manhuaçu;88787;MG;31059;Manhuaçu;344382
2925607710593;7710593;CAPS I PRESIDENTE DUTRA;44930000;70;29;17;2019;12;1;CAPS I;292560;Bahia;14659023;Presidente Dutra;15133;BA;29010;Irecê;415112
3528409088318;9088318;CENTRO DE ATENCAO PSICOSSOCIAL 1 MAIRINQUE;18120000;70;35;17;2019;12;1;CAPS I;352840;São Paulo;46024937;Mairinque;48097;SP;35163;Sorocaba;1848052
5205497732341;7732341;CAPS II CENTRO DE ATENCAO PSICOSSOCIAL;72883092;70;52;15;2019;12;2;CAPS II;520549;Goiás;6950976;Cidade Ocidental;84581;GO;52004;Entorno Sul;912426
1720807733917;7733917;CAPS I CAMINHO DA ESPERANCA;77940000;70;17;17;2019;12;1;CAPS I;172080;Tocantins;1584306;Sítio Novo do Tocantins;10830;TO;17002;Bico do Papagaio;200070
1501309063692;9063692;CENTRO DE ATENCAO PSICOSSOCIAL AD;68445000;70;15;17;2019;12;5;CAPS ALCOOL E DROGA;150130;Pará;8442962;Barcarena;126733;PA;15011;Tocantins;709854
3168609081305;9081305;CAPS I;39801115;70;31;16;2019;12;4;CAPS INFANTO/JUVENIL;316860;Minas Gerais;20732660;Teófilo Otoni;142030;MG;31099;Teófilo Otoni / Malacacheta;265300
3304559090010;9090010;SMS CAPS III OSWALDO DOS SANTOS AP 32;21051370;70;33;17;2019;12;2;CAPS II;330455;Rio de Janeiro;16615526;Rio de Janeiro;6625849;RJ;33005;Metropolitana I;10089639
3130907928416;7928416;CAPS INFANTIL;35330000;70;31;17;2019;12;4;CAPS INFANTO/JUVENIL;313090;Minas Gerais;20732660;Inhapim;22327;MG;31034;Caratinga;195441
2911807595115;7595115;CAPS I;45840000;70;29;17;2019;12;1;CAPS I;291180;Bahia;14659023;Guaratinga;20338;BA;29018;Porto Seguro;387008
5205517924429;7924429;CENTRO DE ATENCAO PSICOSSOCIAL ALDO CARLOS BASILIO;72975000;70;52;18;2019;12;1;CAPS I;520551;Goiás;6950976;Cocalzinho de Goiás;24018;GO;52011;Pirineus;531431
3151407676263;7676263;CAPS I MARIA DO GUEZINHO;35650000;70;31;17;2019;12;1;CAPS I;315140;Minas Gerais;20732660;Pitangui;26568;MG;31032;Pará de Minas;265391
2509307680457;7680457;CAPS INFANTO JUVENIL DE MATARACA;58292000;70;25;17;2019;12;4;CAPS INFANTO/JUVENIL;250930;Paraíba;4030961;Mataraca;8324;PB;25014;14ª Região;156668
2517007705808;7705808;CAPS I UMBUZEIRO;58497000;70;25;17;2019;12;1;CAPS I;251700;Paraíba;4030961;Umbuzeiro;9124;PB;25015;15ª Região;152536
3511107643934;7643934;CAPS II DE CATANDUVA DR VLADAIR APRIGIO A DE MELLO;15800050;70;35;17;2019;12;2;CAPS II;351110;São Paulo;46024937;Catanduva;114953;SP;35151;Catanduva;297342
2102309090924;9090924;CAPS I DE BURITI BRAVO MA;65685000;70;21;16;2019;12;1;CAPS I;210230;Maranhão;6800605;Buriti Bravo;22427;MA;21015;São João dos Patos;235759
2500107652313;7652313;CAPS I AGUA BRANCA PB;58748000;70;25;17;2019;12;1;CAPS I;250010;Paraíba;4030961;Água Branca;9308;PB;25011;11ª Região;77360
3516307990731;7990731;CAPS INFANTIL FRANCISCO MORATO;7910000;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;351630;São Paulo;46024937;Francisco Morato;182265;SP;35012;Franco da Rocha;655305
4201307606028;7606028;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;89245000;70;42;16;2019;12;1;CAPS I;420130;Santa Catarina;7762154;Araquari;45462;SC;42011;Nordeste;780182
3516307614519;7614519;CAPS AD ANA MARQUES DA SILVA;7910220;70;35;17;2019;12;5;CAPS ALCOOL E DROGA;351630;São Paulo;46024937;Francisco Morato;182265;SP;35012;Franco da Rocha;655305
3161407600135;7600135;CAPS I NOVAMENTE;36810000;70;31;17;2019;12;1;CAPS I;316140;Minas Gerais;20732660;São Francisco do Glória;4796;MG;31045;Muriaé;165446
4105507604874;7604874;CAPS I MUNDO FELIZ;87200338;70;41;19;2019;12;4;CAPS INFANTO/JUVENIL;410550;Paraná;11835379;Cianorte;82232;PR;41013;13ª RS Cianorte;159313
3162807578245;7578245;CAPS CELSO MENDONCA RESENDE;39705000;70;31;16;2019;12;1;CAPS I;316280;Minas Gerais;20732660;São João Evangelista;14864;MG;31080;Peçanha/São João Evangelista;55025
3204907612680;7612680;CAPS AD;29943380;70;32;17;2019;12;5;CAPS ALCOOL E DROGA;320490;Espírito Santo;3975100;São Mateus;122386;ES;32005;Central Norte;913427
3538707613350;7613350;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL PIRACICABA;13417100;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;353870;São Paulo;46024937;Piracicaba;434432;SP;35103;Piracicaba;619711
5216409264728;9264728;CAPS PARAUNA;75980000;70;52;17;2019;12;1;CAPS I;521640;Goiás;6950976;Paraúna;10383;GO;52010;Oeste II;116389
3104907781571;7781571;CENTRO DE ATENCAO PSICOSSOCIAL DOUTOR ITALO NICOLIELLO;37443000;70;31;17;2019;12;1;CAPS I;310490;Minas Gerais;20732660;Baependi;18261;MG;31008;São Lourenço;255606
5203507785488;7785488;CAPS I RADION JOAQUIM DE CARVALHO;75570000;70;52;17;2019;12;1;CAPS I;520350;Goiás;6950976;Bom Jesus de Goiás;22320;GO;52017;Sul;266478
3165707782357;7782357;CENTRO DE ATENCAO PSICOSSOCIAL LEONOR BENEDITO DE OLIVEIRA;36540000;70;31;16;2019;12;1;CAPS I;316570;Minas Gerais;20732660;Senador Firmino;7716;MG;31048;Ubá;291818
3556207831889;7831889;CAPS INFANTIL II;13276045;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;355620;São Paulo;46024937;Valinhos;132846;SP;35072;Região Metropolitana de Campinas;3255127
3301307808070;7808070;CAPS ROCHILANE VILELA DA SILVA;28860000;70;33;17;2019;12;1;CAPS I;330130;Rio de Janeiro;16615526;Casimiro de Abreu;45570;RJ;33002;Baixada Litorânea;824674
3547607823975;7823975;CAPS SANTA ROSA DE VITERBO;14270000;70;35;17;2019;12;1;CAPS I;354760;São Paulo;46024937;Santa Rosa de Viterbo;23783;SP;35132;Aquífero Guarani;919373
2202717796331;7796331;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I COCAL DE TELHA;64278000;70;22;17;2019;12;1;CAPS I;220271;Piauí;3270174;Cocal de Telha;4927;PI;22001;Carnaubais;158788
4314807751281;7751281;CAPS I PORTAO;93180000;70;43;16;2019;12;1;CAPS I;431480;Rio Grande do Sul;11088065;Portão;36410;RS;43007;Região 07 - Vale dos Sinos;792474
3301207794606;7794606;SERVICO DE ATENCAO INFANCIA E JUVENTUDE;28640000;70;33;19;2019;12;4;CAPS INFANTO/JUVENIL;330120;Rio de Janeiro;16615526;Carmo;17149;RJ;33009;Serrana;972989
3541009069593;9069593;CAPS II NOVA MIRIM CENTRO DE ATENCAO PSICOSSOCIAL II;11717180;70;35;17;2019;12;2;CAPS II;354100;São Paulo;46024937;Praia Grande;344834;SP;35041;Baixada Santista;1835584
2414407858612;7858612;CAPS LUIZA DE FRANCA LEITE;59584000;70;24;16;2019;12;1;CAPS I;241440;Rio Grande do Norte;3303953;Touros;33008;RN;24003;3ª Região de Saúde - João Câmara;336877
4213507747462;7747462;CAPS I PORTO BELO;88210000;70;42;17;2019;12;1;CAPS I;421350;Santa Catarina;7762154;Porto Belo;27726;SC;42005;Foz do Rio Itajaí;854561
2929807759347;7759347;CAPS I ORTENCIO GONCALVES DE SOUZA;44740000;70;29;17;2019;12;1;CAPS I;292980;Bahia;14659023;Saúde;10482;BA;29014;Jacobina;381660
3162707762070;7762070;CAPS DE SAO JOAO DO PARAISO;39540000;70;31;17;2019;12;1;CAPS I;316270;Minas Gerais;20732660;São João do Paraíso;20502;MG;31085;Taiobeiras;126708
4114409216928;9216928;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;85540000;70;41;17;2019;12;0;;411440;Paraná;11835379;Mangueirinha;17287;PR;41007;7ª RS Pato Branco;287428
3512207662912;7662912;CENTRO A PSICOSSOCIAL CAPS I VALE DO SOL DE CONCHAL SP;13835000;70;35;17;2019;12;1;CAPS I;351220;São Paulo;46024937;Conchal;28184;SP;35101;Araras;334615
3142207649010;7649010;CAPS I DR GERALDO ALMEIDA DE OLIVEIRA;36790000;70;31;17;2019;12;1;CAPS I;314220;Minas Gerais;20732660;Miraí;13630;MG;31045;Muriaé;165446
2308357662815;7662815;CAPS I DE MILHA;63635000;70;23;17;2019;12;1;CAPS I;230835;Ceará;8936431;Milhã;14135;CE;23008;8ª Região Quixadá;304708
3527307482892;7482892;CAPS I;13290000;70;35;17;2019;12;1;CAPS I;352730;São Paulo;46024937;Louveira;53526;SP;35073;Jundiaí;878678
4115407456859;7456859;CAPS AD III REGIONAL;85615000;70;41;17;2019;12;7;CAPS ALCOOL E DROGAS III - REGIONAL;411540;Paraná;11835379;Marmeleiro;15873;PR;41008;8ª RS Francisco Beltrão;371437
2504409302581;9302581;CAPS INFANTO JUVENIL REGIONAL TERESINHA L MARTILDES;58970000;70;25;17;2019;12;4;CAPS INFANTO/JUVENIL;250440;Paraíba;4030961;Conceição;18239;PB;25007;7ª Região;141389
