ESTADO_CODIGO;MUNICIPIO_CODIGO;SERVICO_ESPECIALIZADO_CODIGO;SERVICO_ESPECIALIZADO_CLASSIFICACAO_CODIGO;ANO;TOTAL_SERVICO_HOSPITALAR_SAUDE_MENTAL
33;330420;115;3;2020;1
33;330420;115;3;2021;1
33;330420;115;3;2022;1
33;330430;115;3;2018;1
33;330430;115;3;2019;1
33;330430;115;3;2020;1
33;330430;115;3;2021;1
33;330430;115;3;2022;1
33;330440;115;3;2018;1
33;330440;115;3;2019;1
33;330440;115;3;2020;1
33;330440;115;3;2021;1
33;330440;115;3;2022;1
33;330450;115;3;2022;1
33;330452;115;3;2018;1
33;330452;115;3;2019;2
33;330452;115;3;2020;2
33;330452;115;3;2021;2
33;330452;115;3;2022;2
33;330455;115;2;2018;33
33;330455;115;2;2019;30
33;330455;115;2;2020;32
33;330455;115;2;2021;35
33;330455;115;2;2022;36
33;330455;115;3;2018;12
33;330455;115;3;2019;12
33;330455;115;3;2020;12
33;330455;115;3;2021;10
33;330455;115;3;2022;11
33;330460;115;3;2019;1
33;330460;115;3;2020;1
33;330460;115;3;2021;1
33;330460;115;3;2022;1
33;330470;115;3;2021;1
33;330470;115;3;2022;1
33;330475;115;3;2018;1
33;330475;115;3;2019;1
33;330475;115;3;2020;1
33;330475;115;3;2021;1
33;330475;115;3;2022;1
33;330480;115;3;2021;1
33;330480;115;3;2022;1
33;330490;115;2;2018;2
33;330490;115;2;2019;2
33;330490;115;2;2020;2
33;330490;115;2;2021;2
33;330490;115;2;2022;2
33;330490;115;3;2018;2
33;330490;115;3;2019;2
33;330490;115;3;2020;2
33;330490;115;3;2021;2
33;330490;115;3;2022;2
33;330500;115;3;2018;1
33;330500;115;3;2019;1
33;330500;115;3;2020;1
33;330500;115;3;2021;1
33;330500;115;3;2022;1
33;330510;115;3;2021;1
33;330510;115;3;2022;1
33;330520;115;3;2021;1
33;330520;115;3;2022;1
33;330530;115;3;2021;1
33;330530;115;3;2022;1
33;330550;115;3;2018;1
33;330550;115;3;2019;1
33;330560;115;3;2018;1
33;330560;115;3;2019;1
33;330560;115;3;2020;1
33;330560;115;3;2021;1
33;330560;115;3;2022;1
33;330575;115;2;2021;1
33;330575;115;2;2022;1
33;330575;115;3;2021;1
33;330575;115;3;2022;1
33;330580;115;2;2018;1
33;330580;115;2;2019;1
33;330580;115;2;2020;1
33;330580;115;2;2021;1
33;330580;115;2;2022;1
33;330590;115;3;2022;1
33;330610;115;3;2018;2
33;330610;115;3;2019;2
33;330610;115;3;2020;2
33;330610;115;3;2021;2
33;330610;115;3;2022;2
33;330620;115;2;2018;1
33;330620;115;2;2019;1
33;330620;115;2;2020;1
33;330620;115;2;2021;1
33;330620;115;2;2022;1
33;330620;115;3;2018;1
33;330620;115;3;2019;1
33;330620;115;3;2020;1
33;330620;115;3;2021;1
33;330620;115;3;2022;1
33;330630;115;2;2018;3
33;330630;115;2;2019;3
33;330630;115;2;2020;3
33;330630;115;2;2021;3
33;330630;115;2;2022;3
33;330630;115;3;2018;1
33;330630;115;3;2019;1
33;330630;115;3;2020;1
33;330630;115;3;2021;1
33;330630;115;3;2022;1
35;350100;115;3;2018;1
35;350100;115;3;2019;1
35;350100;115;3;2020;1
35;350100;115;3;2021;1
35;350100;115;3;2022;1
35;350160;115;2;2018;1
35;350160;115;2;2019;1
35;350160;115;2;2020;1
35;350160;115;2;2021;1
35;350160;115;2;2022;1
35;350170;115;3;2018;1
35;350170;115;3;2019;1
35;350170;115;3;2020;1
35;350170;115;3;2021;1
35;350170;115;3;2022;1
35;350190;115;2;2018;1
35;350190;115;2;2019;1
35;350190;115;2;2020;1
35;350190;115;2;2021;1
35;350190;115;2;2022;1
35;350190;115;3;2018;1
35;350190;115;3;2019;1
35;350190;115;3;2020;1
35;350190;115;3;2021;1
35;350190;115;3;2022;1
35;350220;115;3;2022;1
35;350250;115;3;2018;1
35;350250;115;3;2019;1
35;350250;115;3;2020;1
35;350250;115;3;2021;1
35;350250;115;3;2022;1
35;350270;115;3;2018;1
35;350270;115;3;2019;1
35;350270;115;3;2020;1
35;350270;115;3;2021;1
35;350270;115;3;2022;1
35;350280;115;2;2018;1
35;350280;115;2;2019;1
35;350280;115;2;2020;1
35;350280;115;2;2021;1
35;350280;115;2;2022;1
35;350280;115;3;2021;1
35;350280;115;3;2022;1
35;350290;115;2;2018;2
35;350290;115;2;2019;2
35;350290;115;2;2020;2
35;350290;115;2;2021;2
35;350290;115;2;2022;2
35;350320;115;2;2018;1
35;350320;115;2;2019;1
35;350320;115;2;2020;1
35;350320;115;2;2021;1
35;350320;115;2;2022;1
35;350390;115;3;2018;1
35;350390;115;3;2019;1
35;350390;115;3;2020;1
35;350390;115;3;2021;1
35;350390;115;3;2022;1
35;350400;115;3;2018;1
35;350400;115;3;2019;1
35;350400;115;3;2020;1
35;350400;115;3;2021;1
35;350400;115;3;2022;1
35;350550;115;3;2018;1
35;350550;115;3;2019;1
35;350550;115;3;2020;1
35;350550;115;3;2021;1
35;350550;115;3;2022;1
35;350570;115;2;2018;1
35;350570;115;2;2019;1
35;350570;115;2;2020;1
35;350570;115;2;2021;1
35;350570;115;2;2022;1
35;350570;115;3;2018;1
35;350570;115;3;2019;1
35;350570;115;3;2020;1
35;350570;115;3;2021;1
35;350570;115;3;2022;1
35;350600;115;2;2018;2
35;350600;115;2;2019;2
35;350600;115;2;2020;3
35;350600;115;2;2021;3
35;350600;115;2;2022;3
35;350600;115;3;2022;1
35;350635;115;3;2018;1
35;350635;115;3;2019;1
35;350635;115;3;2020;1
35;350635;115;3;2021;1
35;350635;115;3;2022;1
35;350740;115;3;2018;1
35;350740;115;3;2019;1
35;350740;115;3;2020;1
35;350740;115;3;2021;1
35;350740;115;3;2022;1
35;350750;115;2;2018;1
35;350750;115;2;2019;2
35;350750;115;2;2020;2
35;350750;115;2;2021;2
35;350750;115;2;2022;2
35;350760;115;2;2018;1
35;350760;115;2;2019;1
35;350760;115;2;2020;1
35;350760;115;2;2021;1
35;350760;115;2;2022;1
35;350840;115;2;2021;1
35;350840;115;2;2022;1
35;350840;115;3;2018;1
35;350840;115;3;2019;1
35;350840;115;3;2020;1
35;350840;115;3;2021;1
35;350840;115;3;2022;1
35;350920;115;2;2018;1
35;350920;115;2;2019;1
35;350920;115;2;2020;1
35;350920;115;2;2021;1
35;350920;115;2;2022;1
35;350940;115;3;2018;1
35;350940;115;3;2019;1
35;350940;115;3;2020;1
35;350940;115;3;2021;1
35;350940;115;3;2022;1
35;350950;115;2;2018;4
35;350950;115;2;2019;3
35;350950;115;2;2020;3
35;350950;115;2;2021;3
35;350950;115;2;2022;4
35;350950;115;3;2018;4
35;350950;115;3;2019;4
35;350950;115;3;2020;4
35;350950;115;3;2021;4
35;350950;115;3;2022;4
35;351040;115;3;2022;1
35;351050;115;3;2018;1
35;351050;115;3;2019;1
35;351050;115;3;2020;1
35;351050;115;3;2021;1
35;351050;115;3;2022;1
35;351060;115;3;2018;1
35;351060;115;3;2019;1
35;351060;115;3;2020;1
35;351060;115;3;2021;1
35;351060;115;3;2022;1
35;351080;115;3;2018;1
35;351080;115;3;2019;1
35;351080;115;3;2020;1
35;351080;115;3;2021;1
35;351110;115;2;2018;2
35;351110;115;2;2019;2
35;351110;115;2;2020;3
35;351110;115;2;2021;3
35;351110;115;2;2022;3
35;351110;115;3;2018;1
35;351110;115;3;2019;1
35;351110;115;3;2020;1
35;351110;115;3;2021;1
35;351110;115;3;2022;1
35;351220;115;3;2018;1
35;351220;115;3;2019;1
35;351220;115;3;2020;1
35;351220;115;3;2021;1
35;351220;115;3;2022;1
35;351230;115;3;2022;1
35;351300;115;2;2018;1
35;351300;115;2;2019;2
35;351300;115;2;2020;1
35;351300;115;2;2021;1
35;351300;115;2;2022;1
35;351300;115;3;2022;1
35;351350;115;3;2018;1
35;351350;115;3;2019;1
35;351350;115;3;2020;1
35;351350;115;3;2021;1
35;351350;115;3;2022;1
35;351380;115;2;2018;3
35;351380;115;2;2019;3
35;351380;115;2;2020;3
35;351380;115;2;2021;3
35;351380;115;2;2022;4
35;351380;115;3;2018;2
35;351380;115;3;2019;2
35;351380;115;3;2020;2
35;351380;115;3;2021;2
35;351380;115;3;2022;2
35;351440;115;3;2018;1
35;351440;115;3;2019;1
35;351440;115;3;2020;1
35;351440;115;3;2021;1
35;351440;115;3;2022;1
35;351450;115;3;2020;1
35;351450;115;3;2021;1
35;351450;115;3;2022;1
35;351500;115;2;2019;1
35;351500;115;2;2020;1
35;351500;115;2;2021;1
35;351500;115;2;2022;1
35;351500;115;3;2018;2
35;351500;115;3;2019;2
35;351500;115;3;2020;2
35;351500;115;3;2021;2
35;351500;115;3;2022;2
35;351518;115;2;2018;1
35;351518;115;3;2018;1
35;351518;115;3;2019;1
35;351518;115;3;2020;1
35;351518;115;3;2021;1
35;351518;115;3;2022;1
35;351570;115;3;2018;1
35;351570;115;3;2019;1
35;351570;115;3;2020;1
35;351570;115;3;2021;1
35;351570;115;3;2022;1
35;351620;115;2;2022;1
35;351640;115;3;2018;1
35;351640;115;3;2019;1
35;351640;115;3;2020;1
35;351640;115;3;2021;1
35;351640;115;3;2022;1
35;351700;115;3;2018;1
35;351700;115;3;2019;1
35;351840;115;2;2018;1
35;351840;115;2;2019;1
35;351840;115;2;2020;1
35;351840;115;2;2021;2
35;351840;115;3;2018;1
35;351840;115;3;2019;1
35;351840;115;3;2020;1
35;351840;115;3;2021;1
35;351840;115;3;2022;1
35;351880;115;2;2018;3
35;351880;115;2;2019;3
35;351880;115;2;2020;3
35;351880;115;2;2021;3
35;351880;115;2;2022;3
35;351880;115;3;2018;4
35;351880;115;3;2019;4
35;351880;115;3;2020;4
35;351880;115;3;2021;4
35;351880;115;3;2022;4
35;351960;115;3;2018;1
35;351960;115;3;2019;1
35;351960;115;3;2020;1
35;351960;115;3;2021;1
35;351960;115;3;2022;1
35;352010;115;3;2018;1
35;352010;115;3;2019;1
35;352010;115;3;2020;1
35;352010;115;3;2021;1
35;352010;115;3;2022;1
35;352040;115;2;2020;1
35;352040;115;2;2021;1
35;352040;115;2;2022;1
35;352040;115;3;2018;1
35;352040;115;3;2019;1
35;352040;115;3;2020;1
35;352040;115;3;2021;1
35;352040;115;3;2022;1
35;352050;115;2;2018;1
35;352050;115;2;2019;1
35;352050;115;2;2020;1
35;352050;115;2;2021;1
35;352050;115;2;2022;1
35;352050;115;3;2018;1
35;352050;115;3;2019;1
35;352050;115;3;2020;1
35;352050;115;3;2021;1
35;352050;115;3;2022;1
35;352090;115;3;2019;1
35;352090;115;3;2020;1
35;352090;115;3;2021;1
35;352090;115;3;2022;1
35;352130;115;3;2021;1
35;352130;115;3;2022;1
35;352170;115;3;2018;1
35;352170;115;3;2019;1
35;352170;115;3;2020;1
35;352170;115;3;2021;1
35;352170;115;3;2022;1
35;352190;115;3;2020;1
35;352190;115;3;2021;1
35;352190;115;3;2022;1
35;352210;115;2;2018;1
35;352210;115;2;2019;1
35;352210;115;2;2020;1
35;352210;115;2;2021;1
35;352210;115;2;2022;1
35;352220;115;2;2018;2
35;352220;115;2;2019;2
35;352220;115;2;2020;2
35;352220;115;2;2021;2
35;352220;115;2;2022;2
35;352220;115;3;2020;1
35;352220;115;3;2021;1
35;352220;115;3;2022;1
35;352230;115;3;2018;1
35;352230;115;3;2019;1
35;352230;115;3;2020;1
35;352230;115;3;2021;1
35;352230;115;3;2022;1
35;352250;115;2;2018;1
35;352250;115;2;2019;1
35;352250;115;2;2020;1
35;352250;115;2;2021;1
35;352250;115;2;2022;1
35;352250;115;3;2018;1
35;352250;115;3;2019;1
35;352250;115;3;2020;1
35;352250;115;3;2021;1
35;352250;115;3;2022;1
35;352260;115;2;2018;2
35;352260;115;2;2019;2
35;352260;115;2;2020;2
35;352260;115;2;2021;1
35;352260;115;2;2022;2
35;352260;115;3;2018;1
35;352260;115;3;2019;1
35;352260;115;3;2020;1
35;352260;115;3;2021;1
35;352260;115;3;2022;1
35;352280;115;3;2018;1
35;352280;115;3;2019;1
35;352280;115;3;2020;1
35;352280;115;3;2021;1
35;352280;115;3;2022;1
35;352290;115;3;2020;1
35;352290;115;3;2021;1
35;352290;115;3;2022;1
35;352310;115;2;2018;1
35;352310;115;2;2019;1
35;352310;115;2;2020;1
35;352310;115;2;2021;1
35;352310;115;2;2022;1
35;352310;115;3;2018;1
35;352310;115;3;2019;1
35;352310;115;3;2020;1
35;352310;115;3;2021;1
35;352310;115;3;2022;1
35;352320;115;3;2018;1
35;352320;115;3;2019;1
35;352320;115;3;2020;1
35;352320;115;3;2021;1
35;352320;115;3;2022;1
35;352340;115;3;2019;1
35;352340;115;3;2020;1
35;352340;115;3;2021;1
35;352340;115;3;2022;1
35;352390;115;2;2020;1
35;352390;115;2;2021;1
35;352390;115;2;2022;1
35;352400;115;3;2018;1
35;352400;115;3;2019;1
35;352400;115;3;2020;1
35;352400;115;3;2021;1
35;352400;115;3;2022;1
35;352420;115;3;2018;1
35;352420;115;3;2019;1
35;352440;115;2;2018;1
35;352440;115;2;2019;1
35;352440;115;2;2020;1
35;352440;115;2;2021;1
35;352440;115;2;2022;1
35;352440;115;3;2018;1
35;352440;115;3;2019;1
35;352440;115;3;2020;1
35;352440;115;3;2021;1
35;352440;115;3;2022;1
35;352470;115;3;2019;1
35;352470;115;3;2020;1
35;352470;115;3;2021;1
35;352470;115;3;2022;1
35;352480;115;3;2018;1
35;352480;115;3;2019;1
35;352480;115;3;2020;1
35;352480;115;3;2021;1
35;352480;115;3;2022;1
35;352530;115;2;2018;1
35;352530;115;2;2019;1
35;352530;115;2;2020;1
35;352530;115;2;2021;1
35;352530;115;2;2022;1
35;352570;115;3;2018;1
35;352570;115;3;2019;1
35;352570;115;3;2020;1
35;352570;115;3;2021;1
35;352570;115;3;2022;1
35;352590;115;2;2018;1
35;352590;115;2;2019;1
35;352590;115;2;2020;1
35;352590;115;2;2021;1
35;352590;115;2;2022;1
35;352590;115;3;2018;1
35;352590;115;3;2019;1
35;352590;115;3;2020;1
35;352590;115;3;2021;1
35;352590;115;3;2022;1
35;352600;115;3;2018;1
35;352600;115;3;2019;1
35;352600;115;3;2020;1
35;352600;115;3;2021;1
35;352600;115;3;2022;1
35;352670;115;2;2018;1
35;352670;115;2;2019;1
35;352670;115;2;2020;1
35;352670;115;2;2021;1
35;352670;115;2;2022;1
35;352690;115;3;2018;1
35;352690;115;3;2019;1
35;352690;115;3;2020;1
35;352690;115;3;2021;1
35;352690;115;3;2022;1
35;352710;115;3;2018;1
35;352710;115;3;2019;1
35;352710;115;3;2020;1
35;352710;115;3;2021;1
35;352710;115;3;2022;1
35;352800;115;3;2021;1
35;352800;115;3;2022;1
35;352850;115;3;2018;1
35;352850;115;3;2019;1
35;352850;115;3;2020;1
35;352850;115;3;2021;1
35;352850;115;3;2022;1
35;352900;115;2;2022;1
35;352900;115;3;2018;1
35;352900;115;3;2019;1
35;352900;115;3;2020;1
35;352900;115;3;2021;1
35;352900;115;3;2022;2
35;352920;115;3;2018;1
35;352920;115;3;2019;1
35;352920;115;3;2020;1
35;352920;115;3;2021;1
35;352920;115;3;2022;1
35;352930;115;3;2018;1
35;352930;115;3;2019;1
35;352930;115;3;2020;1
35;352930;115;3;2021;1
35;352930;115;3;2022;1
35;352940;115;3;2018;1
35;352940;115;3;2019;1
35;352940;115;3;2020;1
35;352940;115;3;2021;1
35;352940;115;3;2022;1
35;353010;115;3;2018;1
35;353010;115;3;2019;1
35;353010;115;3;2020;1
35;353010;115;3;2021;1
35;353010;115;3;2022;1
35;353050;115;3;2018;1
35;353050;115;3;2019;1
35;353050;115;3;2020;1
35;353050;115;3;2021;1
35;353050;115;3;2022;1
35;353060;115;2;2018;1
35;353060;115;2;2019;2
35;353060;115;2;2020;2
35;353060;115;2;2021;2
35;353060;115;2;2022;2
35;353060;115;3;2018;2
35;353060;115;3;2019;2
35;353060;115;3;2020;2
35;353060;115;3;2021;2
35;353060;115;3;2022;2
35;353110;115;2;2021;1
35;353110;115;2;2022;1
35;353110;115;3;2019;1
35;353110;115;3;2020;1
35;353110;115;3;2021;1
35;353110;115;3;2022;1
35;353130;115;2;2018;1
35;353130;115;2;2019;1
35;353130;115;2;2020;1
35;353130;115;2;2021;1
35;353130;115;2;2022;1
35;353130;115;3;2018;1
35;353130;115;3;2019;1
35;353130;115;3;2020;1
35;353130;115;3;2021;1
35;353130;115;3;2022;1
35;353260;115;2;2018;1
35;353260;115;2;2019;1
35;353260;115;2;2020;1
35;353260;115;2;2021;1
35;353260;115;2;2022;1
35;353340;115;3;2018;1
35;353340;115;3;2020;1
35;353340;115;3;2021;1
35;353340;115;3;2022;1
35;353440;115;2;2018;3
35;353440;115;2;2019;2
35;353440;115;2;2020;2
35;353440;115;2;2021;2
35;353440;115;2;2022;2
35;353440;115;3;2018;1
35;353440;115;3;2019;2
35;353440;115;3;2020;2
35;353440;115;3;2021;2
35;353440;115;3;2022;2
35;353470;115;2;2018;1
35;353470;115;2;2019;1
35;353470;115;2;2020;1
35;353470;115;2;2021;1
35;353470;115;2;2022;1
35;353475;115;3;2018;1
35;353580;115;3;2022;1
35;353650;115;2;2020;1
35;353650;115;2;2021;1
35;353650;115;2;2022;1
35;353650;115;3;2018;1
35;353650;115;3;2019;1
35;353650;115;3;2020;1
35;353650;115;3;2021;1
35;353650;115;3;2022;1
35;353710;115;3;2018;1
35;353710;115;3;2019;1
35;353710;115;3;2020;1
35;353710;115;3;2021;1
35;353710;115;3;2022;1
35;353780;115;3;2018;1
35;353780;115;3;2019;1
35;353780;115;3;2020;1
35;353780;115;3;2021;1
35;353780;115;3;2022;1
35;353980;115;3;2018;1
35;353980;115;3;2019;1
35;353980;115;3;2020;1
35;354060;115;3;2020;1
35;354060;115;3;2021;1
35;354060;115;3;2022;1
35;354100;115;3;2018;1
35;354100;115;3;2019;1
35;354100;115;3;2020;1
35;354100;115;3;2021;1
35;354100;115;3;2022;1
35;354140;115;2;2018;1
35;354140;115;2;2019;1
35;354140;115;2;2020;1
35;354140;115;2;2021;1
35;354140;115;2;2022;1
35;354140;115;3;2018;1
35;354140;115;3;2019;1
35;354140;115;3;2020;1
35;354140;115;3;2021;1
35;354140;115;3;2022;1
35;354150;115;3;2018;1
35;354150;115;3;2019;1
35;354150;115;3;2020;1
35;354150;115;3;2021;1
35;354150;115;3;2022;1
35;354190;115;2;2018;2
35;354190;115;2;2019;2
35;354190;115;2;2020;1
35;354190;115;2;2021;1
35;354190;115;2;2022;1
35;354190;115;3;2018;2
35;354190;115;3;2019;2
35;354190;115;3;2020;1
35;354190;115;3;2021;1
35;354190;115;3;2022;1
35;354220;115;3;2018;1
35;354220;115;3;2019;1
35;354220;115;3;2020;1
35;354220;115;3;2021;1
35;354220;115;3;2022;1
35;354260;115;3;2018;1
35;354260;115;3;2019;1
35;354260;115;3;2020;1
35;354260;115;3;2021;1
35;354260;115;3;2022;1
35;354340;115;2;2018;3
35;354340;115;2;2019;3
35;354340;115;2;2020;3
35;354340;115;2;2021;3
35;354340;115;2;2022;3
35;354340;115;3;2018;1
35;354340;115;3;2019;1
35;354340;115;3;2020;2
35;354340;115;3;2021;2
35;354340;115;3;2022;2
35;354390;115;3;2018;1
35;354390;115;3;2019;1
35;354390;115;3;2020;1
35;354390;115;3;2021;1
35;354390;115;3;2022;1
35;354500;115;3;2022;1
35;354520;115;3;2018;1
35;354520;115;3;2019;1
35;354520;115;3;2020;1
35;354520;115;3;2021;1
35;354520;115;3;2022;1
35;354530;115;3;2018;1
35;354530;115;3;2019;1
35;354530;115;3;2020;1
35;354530;115;3;2021;1
35;354530;115;3;2022;1
35;354560;115;3;2018;1
35;354560;115;3;2019;1
35;354560;115;3;2020;1
35;354560;115;3;2021;1
35;354560;115;3;2022;1
35;354730;115;2;2019;1
35;354730;115;2;2020;1
35;354730;115;2;2021;1
35;354730;115;2;2022;1
35;354750;115;2;2018;1
35;354750;115;2;2019;1
35;354750;115;2;2020;1
35;354750;115;2;2021;1
35;354750;115;2;2022;1
35;354760;115;3;2018;1
35;354760;115;3;2019;1
35;354760;115;3;2020;1
35;354760;115;3;2021;1
35;354760;115;3;2022;1
35;354780;115;2;2018;1
35;354780;115;2;2019;1
35;354780;115;2;2020;1
35;354780;115;2;2021;1
35;354780;115;2;2022;1
35;354780;115;3;2018;2
35;354780;115;3;2019;2
35;354780;115;3;2020;2
35;354780;115;3;2021;2
35;354780;115;3;2022;2
35;354850;115;2;2018;2
35;354850;115;2;2019;2
35;354850;115;2;2020;2
35;354850;115;2;2021;1
35;354850;115;2;2022;1
35;354850;115;3;2018;2
35;354850;115;3;2019;2
35;354850;115;3;2020;2
35;354850;115;3;2021;2
35;354850;115;3;2022;2
35;354870;115;2;2018;8
35;354870;115;2;2019;9
35;354870;115;2;2020;9
35;354870;115;2;2021;9
35;354870;115;2;2022;10
35;354870;115;3;2018;1
35;354870;115;3;2019;1
35;354870;115;3;2020;1
35;354870;115;3;2021;1
35;354870;115;3;2022;1
35;354880;115;3;2018;1
35;354880;115;3;2019;1
35;354880;115;3;2020;1
35;354880;115;3;2021;1
35;354880;115;3;2022;2
35;354890;115;3;2018;2
35;354890;115;3;2019;2
35;354890;115;3;2020;2
35;354890;115;3;2021;2
35;354890;115;3;2022;2
35;354910;115;3;2018;1
35;354910;115;3;2019;1
35;354910;115;3;2020;1
35;354910;115;3;2021;1
35;354910;115;3;2022;1
35;354990;115;2;2018;4
35;354990;115;2;2019;4
35;354990;115;2;2020;3
35;354990;115;2;2021;3
35;354990;115;2;2022;3
35;354990;115;3;2020;1
35;354990;115;3;2021;1
35;354990;115;3;2022;1
35;355020;115;3;2018;1
35;355020;115;3;2019;1
35;355020;115;3;2020;1
35;355020;115;3;2021;1
35;355020;115;3;2022;1
35;355030;115;2;2018;42
35;355030;115;2;2019;41
35;355030;115;2;2020;40
35;355030;115;2;2021;42
35;355030;115;2;2022;42
35;355030;115;3;2018;28
35;355030;115;3;2019;28
35;355030;115;3;2020;30
35;355030;115;3;2021;30
35;355030;115;3;2022;32
35;355040;115;3;2020;1
35;355040;115;3;2021;1
35;355040;115;3;2022;1
35;355060;115;3;2018;1
35;355060;115;3;2019;1
35;355060;115;3;2020;1
35;355060;115;3;2021;1
35;355060;115;3;2022;1
35;355090;115;3;2018;1
35;355090;115;3;2019;1
35;355090;115;3;2020;1
35;355090;115;3;2021;1
35;355090;115;3;2022;1
35;355100;115;3;2018;1
35;355100;115;3;2019;1
35;355100;115;3;2020;1
35;355100;115;3;2021;2
35;355100;115;3;2022;2
35;355150;115;3;2019;1
35;355150;115;3;2020;1
35;355150;115;3;2021;1
35;355150;115;3;2022;1
35;355170;115;3;2018;1
35;355170;115;3;2019;1
35;355170;115;3;2020;1
35;355170;115;3;2021;1
35;355170;115;3;2022;1
35;355220;115;2;2018;2
35;355220;115;2;2019;2
35;355220;115;2;2020;2
35;355220;115;2;2021;2
35;355220;115;2;2022;2
35;355220;115;3;2018;2
35;355220;115;3;2019;2
35;355220;115;3;2020;2
35;355220;115;3;2021;2
35;355220;115;3;2022;2
35;355240;115;2;2018;1
35;355240;115;2;2019;1
35;355240;115;2;2020;1
35;355240;115;2;2021;1
35;355240;115;2;2022;1
35;355280;115;2;2018;1
35;355280;115;2;2019;1
35;355280;115;2;2020;1
35;355280;115;2;2021;1
35;355280;115;2;2022;1
35;355280;115;3;2018;1
35;355280;115;3;2019;1
35;355280;115;3;2020;1
35;355280;115;3;2021;1
35;355280;115;3;2022;1
35;355340;115;3;2018;1
35;355340;115;3;2019;1
35;355340;115;3;2020;1
35;355340;115;3;2021;1
35;355340;115;3;2022;1
35;355370;115;3;2018;1
35;355370;115;3;2019;1
35;355370;115;3;2020;1
35;355370;115;3;2021;1
35;355370;115;3;2022;1
35;355400;115;3;2018;1
35;355400;115;3;2019;1
35;355400;115;3;2020;1
35;355400;115;3;2021;1
35;355400;115;3;2022;1
35;355410;115;2;2018;2
35;355410;115;2;2019;2
35;355410;115;2;2020;2
35;355410;115;2;2021;2
35;355410;115;2;2022;2
35;355410;115;3;2018;1
35;355410;115;3;2019;1
35;355410;115;3;2020;1
35;355410;115;3;2021;1
35;355410;115;3;2022;1
35;355450;115;3;2018;1
35;355450;115;3;2019;1
35;355450;115;3;2020;1
35;355450;115;3;2021;1
35;355450;115;3;2022;1
35;355480;115;2;2022;1
35;355540;115;3;2018;1
35;355540;115;3;2019;1
35;355540;115;3;2020;1
35;355540;115;3;2021;1
35;355540;115;3;2022;1
35;355650;115;3;2018;1
35;355650;115;3;2019;1
35;355650;115;3;2020;1
35;355650;115;3;2021;1
35;355650;115;3;2022;1
35;355670;115;3;2018;1
35;355670;115;3;2019;1
35;355670;115;3;2020;1
35;355670;115;3;2021;1
35;355670;115;3;2022;1
35;355700;115;3;2018;1
35;355700;115;3;2019;1
35;355700;115;3;2020;1
35;355700;115;3;2021;1
35;355700;115;3;2022;1
41;410150;115;2;2018;1
41;410150;115;2;2019;1
41;410150;115;2;2020;1
41;410150;115;2;2021;1
41;410150;115;2;2022;1
41;410150;115;3;2018;1
41;410150;115;3;2019;1
41;410150;115;3;2020;1
41;410150;115;3;2021;1
41;410150;115;3;2022;1
41;410180;115;3;2022;1
41;410190;115;3;2018;1
41;410190;115;3;2019;1
41;410190;115;3;2020;1
41;410190;115;3;2021;1
41;410190;115;3;2022;1
41;410210;115;3;2018;1
41;410210;115;3;2019;1
41;410210;115;3;2020;1
41;410210;115;3;2021;1
41;410210;115;3;2022;1
41;410280;115;3;2018;1
41;410280;115;3;2019;1
41;410280;115;3;2020;1
41;410280;115;3;2021;1
41;410280;115;3;2022;1
41;410370;115;3;2018;1
41;410370;115;3;2019;1
41;410370;115;3;2020;1
41;410370;115;3;2021;1
41;410370;115;3;2022;1
41;410420;115;2;2018;4
41;410420;115;2;2019;4
41;410420;115;2;2020;4
41;410420;115;2;2021;4
41;410420;115;2;2022;4
41;410420;115;3;2018;2
41;410420;115;3;2019;2
41;410420;115;3;2020;2
41;410420;115;3;2021;2
41;410420;115;3;2022;2
41;410480;115;3;2018;3
41;410480;115;3;2019;3
41;410480;115;3;2020;3
41;410480;115;3;2021;3
41;410480;115;3;2022;3
41;410530;115;3;2018;1
41;410530;115;3;2019;1
41;410530;115;3;2020;1
41;410530;115;3;2021;1
41;410530;115;3;2022;1
41;410540;115;3;2018;1
41;410540;115;3;2019;1
41;410540;115;3;2020;1
41;410540;115;3;2021;1
41;410540;115;3;2022;1
41;410590;115;3;2020;1
41;410590;115;3;2021;1
41;410590;115;3;2022;1
41;410630;115;3;2018;1
41;410630;115;3;2019;1
41;410630;115;3;2020;1
41;410630;115;3;2021;1
41;410630;115;3;2022;1
41;410650;115;3;2018;1
41;410650;115;3;2019;1
41;410650;115;3;2020;1
41;410650;115;3;2021;1
41;410650;115;3;2022;1
41;410660;115;3;2018;1
41;410660;115;3;2019;1
41;410660;115;3;2020;1
41;410660;115;3;2021;1
41;410660;115;3;2022;1
41;410690;115;2;2018;5
41;410690;115;2;2019;5
41;410690;115;2;2020;6
41;410690;115;2;2021;6
41;410690;115;2;2022;6
41;410690;115;3;2018;3
41;410690;115;3;2019;3
41;410690;115;3;2020;5
41;410690;115;3;2021;5
41;410690;115;3;2022;5
41;410760;115;3;2022;1
41;410765;115;2;2020;1
41;410765;115;2;2021;1
41;410820;115;3;2018;1
41;410820;115;3;2019;1
41;410820;115;3;2020;1
41;410820;115;3;2021;1
41;410820;115;3;2022;1
41;410830;115;2;2018;1
41;410830;115;2;2019;1
41;410830;115;2;2020;1
41;410830;115;2;2021;1
41;410830;115;2;2022;1
41;410830;115;3;2018;1
41;410830;115;3;2020;1
41;410830;115;3;2021;1
41;410830;115;3;2022;2
41;410840;115;2;2018;1
